Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-01-14,251.36000061035156,244.72999572753906,246.4499969482422,250.5500030517578,1173100,250.5500030517578,WCG
2019-01-15,256.0899963378906,245.66000366210938,251.02999877929688,255.77000427246094,964300,255.77000427246094,WCG
2019-01-16,262.29998779296875,256.6700134277344,256.69000244140625,261.57000732421875,782800,261.57000732421875,WCG
2019-01-17,262.4599914550781,258.0,259.5199890136719,259.1099853515625,516500,259.1099853515625,WCG
2019-01-18,264.7699890136719,259.04998779296875,261.3299865722656,264.3599853515625,544400,264.3599853515625,WCG
2019-01-22,266.8399963378906,262.4700012207031,262.8500061035156,265.8500061035156,571900,265.8500061035156,WCG
2019-01-23,272.510009765625,266.6700134277344,266.760009765625,272.010009765625,850800,272.010009765625,WCG
2019-01-24,275.239990234375,268.7200012207031,271.07000732421875,271.70001220703125,569100,271.70001220703125,WCG
2019-01-25,277.80999755859375,273.1300048828125,273.7900085449219,275.1300048828125,419400,275.1300048828125,WCG
2019-01-28,274.510009765625,270.17999267578125,273.3999938964844,273.5,434300,273.5,WCG
2019-01-29,275.54998779296875,271.6199951171875,274.260009765625,273.7099914550781,306200,273.7099914550781,WCG
2019-01-30,278.9800109863281,273.4100036621094,276.0,275.8299865722656,477300,275.8299865722656,WCG
2019-01-31,276.7900085449219,272.44000244140625,275.7799987792969,276.4800109863281,744300,276.4800109863281,WCG
2019-02-01,276.3500061035156,272.4800109863281,275.3500061035156,276.1099853515625,629300,276.1099853515625,WCG
2019-02-04,282.07000732421875,273.7900085449219,276.2300109863281,280.79998779296875,705300,280.79998779296875,WCG
2019-02-05,288.6099853515625,273.5899963378906,280.0,279.0799865722656,1039100,279.0799865722656,WCG
2019-02-06,283.239990234375,275.7699890136719,279.0,282.5,584300,282.5,WCG
2019-02-07,282.67999267578125,278.70001220703125,281.82000732421875,279.92999267578125,500800,279.92999267578125,WCG
2019-02-08,280.30999755859375,275.07000732421875,279.6499938964844,277.3900146484375,387200,277.3900146484375,WCG
2019-02-11,278.3599853515625,265.0799865722656,277.6499938964844,266.04998779296875,728500,266.04998779296875,WCG
2019-02-12,268.92999267578125,262.5400085449219,267.5400085449219,268.2099914550781,657900,268.2099914550781,WCG
2019-02-13,271.6400146484375,266.8699951171875,269.3900146484375,270.489990234375,379800,270.489990234375,WCG
2019-02-14,274.739990234375,268.5,270.2099914550781,273.69000244140625,402700,273.69000244140625,WCG
2019-02-15,281.0400085449219,275.55999755859375,276.3500061035156,279.1499938964844,451500,279.1499938964844,WCG
