Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-01-14,38.16999816894531,36.15999984741211,37.88999938964844,38.060001373291016,13446600.0,36.59583282470703,WDC
2019-01-15,38.2400016784668,36.959999084472656,38.060001373291016,37.68000030517578,6287600.0,36.23045349121094,WDC
2019-01-16,38.7400016784668,37.65999984741211,37.81999969482422,37.83000183105469,4907800.0,36.37468338012695,WDC
2019-01-17,37.38999938964844,35.02000045776367,37.25,36.470001220703125,9881600.0,35.06700134277344,WDC
2019-01-18,39.220001220703125,36.2599983215332,36.54999923706055,39.20000076293945,9352000.0,37.691978454589844,WDC
2019-01-22,38.970001220703125,37.43000030517578,38.970001220703125,37.560001373291016,6548800.0,36.11507034301758,WDC
2019-01-23,38.349998474121094,37.189998626708984,37.93000030517578,37.619998931884766,4706600.0,36.172760009765625,WDC
2019-01-24,41.34000015258789,38.54999923706055,38.66999816894531,40.13999938964844,15720900.0,38.59581756591797,WDC
2019-01-25,47.95000076293945,41.529998779296875,45.5,43.15999984741211,37681200.0,41.499637603759766,WDC
2019-01-28,44.150001525878906,41.599998474121094,42.029998779296875,44.0,11885400.0,42.30732345581055,WDC
2019-01-29,44.529998779296875,42.459999084472656,44.0,42.54999923706055,6621600.0,40.91310501098633,WDC
2019-01-30,43.9900016784668,42.47999954223633,43.16999816894531,43.83000183105469,6729300.0,42.14386749267578,WDC
2019-01-31,45.06999969482422,43.5,43.810001373291016,44.9900016784668,7428500.0,43.25923538208008,WDC
2019-02-01,47.279998779296875,44.72999954223633,44.72999954223633,47.0,9180100.0,45.19191360473633,WDC
2019-02-04,47.88999938964844,46.099998474121094,47.060001373291016,47.849998474121094,6075300.0,46.009212493896484,WDC
2019-02-05,48.25,47.13999938964844,47.439998626708984,47.40999984741211,5950100.0,45.58613967895508,WDC
2019-02-06,48.68000030517578,47.40999984741211,47.41999816894531,48.0,5251600.0,46.153438568115234,WDC
2019-02-07,47.5,45.45000076293945,47.290000915527344,45.86000061035156,7045600.0,44.095767974853516,WDC
2019-02-08,46.72999954223633,44.04999923706055,44.45000076293945,46.709999084472656,7119700.0,44.91306686401367,WDC
2019-02-11,46.880001068115234,45.61000061035156,46.779998779296875,45.93000030517578,4173700.0,44.1630744934082,WDC
2019-02-12,47.83000183105469,46.349998474121094,46.459999084472656,47.2599983215332,4634000.0,45.44190979003906,WDC
2019-02-13,48.75,47.540000915527344,48.68000030517578,47.689998626708984,6110200.0,45.855369567871094,WDC
2019-02-14,48.40999984741211,47.470001220703125,47.560001373291016,47.97999954223633,5293600.0,46.13420867919922,WDC
2019-02-15,48.459999084472656,47.380001068115234,48.459999084472656,47.650001525878906,4439300.0,45.81690979003906,WDC
2019-02-19,48.9900016784668,47.65999984741211,48.41999816894531,48.0,4801200.0,46.153438568115234,WDC
2019-02-20,49.189998626708984,47.90999984741211,47.95000076293945,48.459999084472656,4728200.0,46.59574508666992,WDC
2019-02-21,48.5,47.04999923706055,48.380001068115234,47.189998626708984,3785100.0,45.37459945678711,WDC
2019-02-22,49.54999923706055,47.439998626708984,48.060001373291016,49.4900016784668,4822700.0,47.58612823486328,WDC
2019-02-25,52.2400016784668,50.7599983215332,50.900001525878906,51.36000061035156,7755200.0,49.38418197631836,WDC
2019-02-26,51.599998474121094,50.5,51.189998626708984,50.970001220703125,4017500.0,49.009185791015625,WDC
2019-02-27,51.369998931884766,48.5,50.83000183105469,48.540000915527344,6893900.0,46.67266845703125,WDC
2019-02-28,50.52000045776367,46.65999984741211,48.150001525878906,50.29999923706055,11059300.0,48.36496353149414,WDC
2019-03-01,51.95000076293945,50.59000015258789,51.02000045776367,51.65999984741211,7738100.0,49.67264175415039,WDC
2019-03-04,53.400001525878906,51.58000183105469,52.27000045776367,52.61000061035156,8319100.0,50.58609390258789,WDC
